,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_recycled_wood
5164,Vanuatu,VUT,2047,299.6926331896211
5165,Vanuatu,VUT,2048,278.0041659810275
5166,Vanuatu,VUT,2049,257.88527225461155
5167,Vanuatu,VUT,2050,239.22236348923505
5168,Angola,AGO,2017,9.797591708169701
5169,Angola,AGO,2018,10.449535139287354
5170,Angola,AGO,2019,10.234995273467458
5171,Angola,AGO,2020,15.004271002413718
5172,Angola,AGO,2021,15.004272848556356
5173,Angola,AGO,2022,13.981209581636177
5174,Angola,AGO,2023,13.027903673748716
5175,Angola,AGO,2024,12.139598733674969
5176,Angola,AGO,2025,11.311862683755821
5177,Angola,AGO,2026,10.540565646638205
5178,Angola,AGO,2027,9.821859339809494
5179,Angola,AGO,2028,9.15215787511085
5180,Angola,AGO,2029,8.5281198674322
5181,Angola,AGO,2030,7.946631763321808
5182,Angola,AGO,2031,7.404792306331531
5183,Angola,AGO,2032,6.899898061589115
5184,Angola,AGO,2033,6.429429927374616
5185,Angola,AGO,2034,5.991040566402209
5186,Angola,AGO,2035,5.582542694097494
5187,Angola,AGO,2036,5.201898165436163
5188,Angola,AGO,2037,4.847207805894398
5189,Angola,AGO,2038,4.516701935773777
5190,Angola,AGO,2039,4.208731540623166
5191,Angola,AGO,2040,3.9217600437035953
5192,Angola,AGO,2041,3.6543556394458783
5193,Angola,AGO,2042,3.4051841496499327
5194,Angola,AGO,2043,3.1730023667826024
5195,Angola,AGO,2044,2.9566518511614217
5196,Angola,AGO,2045,2.7550531510760665
5197,Angola,AGO,2046,2.567200417009728
5198,Angola,AGO,2047,2.3921563830885946
5199,Angola,AGO,2048,2.22904769072021
5200,Angola,AGO,2049,2.0770605310886334
5201,Angola,AGO,2050,1.9354365847651769
5202,Malta,MLT,2017,25.09095841030127
5203,Malta,MLT,2018,17.94163840304772
5204,Malta,MLT,2019,15.892561352402332
5205,Malta,MLT,2020,16.391790515368236
5206,Malta,MLT,2021,16.39178929218142
5207,Malta,MLT,2022,15.352226479066227
5208,Malta,MLT,2023,14.378592456466144
5209,Malta,MLT,2024,13.466706038440323
5210,Malta,MLT,2025,12.612651208721784
5211,Malta,MLT,2026,11.81276030372865
5212,Malta,MLT,2027,11.063598262104742
5213,Malta,MLT,2028,10.361947873149585
5214,Malta,MLT,2029,9.704795960789266
5215,Malta,MLT,2030,9.089320443755918
5216,Malta,MLT,2031,8.512878216407165
5217,Malta,MLT,2032,7.972993798140734
5218,Malta,MLT,2033,7.467348702659997
5219,Malta,MLT,2034,6.993771481437898
5220,Malta,MLT,2035,6.550228398621656
5221,Malta,MLT,2036,6.134814697332436
5222,Malta,MLT,2037,5.74574641985393
5223,Malta,MLT,2038,5.381352746582476
5224,Malta,MLT,2039,5.040068820838576
5225,Malta,MLT,2040,4.720429028727285
5226,Malta,MLT,2041,4.4210607051877036
5227,Malta,MLT,2042,4.140678239203311
5228,Malta,MLT,2043,3.8780775528582305
5229,Malta,MLT,2044,3.632130930529978
5230,Malta,MLT,2045,3.4017821760138762
5231,Malta,MLT,2046,3.186042076780846
5232,Malta,MLT,2047,2.9839841558910547
5233,Malta,MLT,2048,2.7947406933198993
5234,Malta,MLT,2049,2.617498999610415
5235,Malta,MLT,2050,2.4514979258497207
5236,Qatar,QAT,2017,0.0025435811008844536
5237,Qatar,QAT,2018,0.002165835803658441
5238,Qatar,QAT,2019,0.002319170739196763
5239,Qatar,QAT,2020,0.00311567605422046
5240,Qatar,QAT,2021,0.0031156767699986637
5241,Qatar,QAT,2022,0.003094781581550216
5242,Qatar,QAT,2023,0.003074026526027146
5243,Qatar,QAT,2024,0.0030534106636323577
5244,Qatar,QAT,2025,0.0030329330608715576
5245,Qatar,QAT,2026,0.003012592790510825
5246,Qatar,QAT,2027,0.0029923889315347217
5247,Qatar,QAT,2028,0.002972320569104599
5248,Qatar,QAT,2029,0.002952386794517091
5249,Qatar,QAT,2030,0.002932586705163105
5250,Qatar,QAT,2031,0.0029129194044867687
5251,Qatar,QAT,2032,0.002893384001945025
5252,Qatar,QAT,2033,0.0028739796129671623
5253,Qatar,QAT,2034,0.0028547053589148092
5254,Qatar,QAT,2035,0.0028355603670421857
5255,Qatar,QAT,2036,0.002816543770456554
5256,Qatar,QAT,2037,0.002797654708078939
5257,Qatar,QAT,2038,0.0027788923246051837
5258,Qatar,QAT,2039,0.0027602557704671867
5259,Qatar,QAT,2040,0.0027417442017944583
5260,Qatar,QAT,2041,0.002723356780375905
5261,Qatar,QAT,2042,0.002705092673621873
5262,Qatar,QAT,2043,0.002686951054526433
5263,Qatar,QAT,2044,0.002668931101629939
5264,Qatar,QAT,2045,0.002651031998981832
5265,Qatar,QAT,2046,0.0026332529361037587
5266,Qatar,QAT,2047,0.002615593107952724
5267,Qatar,QAT,2048,0.0025980517148847986
5268,Qatar,QAT,2049,0.00258062796261882
5269,Qatar,QAT,2050,0.002563321062200432
5270,Armenia,ARM,2017,0.028200972235239402
5271,Armenia,ARM,2018,0.027244806695780832
5272,Armenia,ARM,2019,0.026434022370322465
5273,Armenia,ARM,2020,0.021749118320160177
5274,Armenia,ARM,2021,0.021749119869433276
5275,Armenia,ARM,2022,0.01998629525116725
5276,Armenia,ARM,2023,0.01836635230597217
5277,Armenia,ARM,2024,0.016877710090237377
5278,Armenia,ARM,2025,0.01550972632695681
5279,Armenia,ARM,2026,0.014252621324277895
5280,Armenia,ARM,2027,0.013097408060656532
5281,Armenia,ARM,2028,0.01203582793679827
5282,Armenia,ARM,2029,0.011060291735077216
5283,Armenia,ARM,2030,0.010163825364353011
5284,Armenia,ARM,2031,0.009340020002315336
5285,Armenia,ARM,2032,0.008582986278926922
5286,Armenia,ARM,2033,0.007887312173419939
5287,Armenia,ARM,2034,0.007248024323855269
5288,Armenia,ARM,2035,0.006660552472645354
5289,Armenia,ARM,2036,0.006120696793862981
5290,Armenia,ARM,2037,0.00562459786875993
5291,Armenia,ARM,2038,0.005168709094849956
5292,Armenia,ARM,2039,0.004749771331310269
5293,Armenia,ARM,2040,0.004364789599440949
5294,Armenia,ARM,2041,0.004011011671615021
5295,Armenia,ARM,2042,0.0036859083956515314
5296,Armenia,ARM,2043,0.003387155613951161
5297,Armenia,ARM,2044,0.0031126175481343997
5298,Armenia,ARM,2045,0.002860331530399511
5299,Armenia,ARM,2046,0.0026284939724449366
5300,Armenia,ARM,2047,0.0024154474716482762
5301,Armenia,ARM,2048,0.002219668962324125
5302,Armenia,ARM,2049,0.002039758827354238
5303,Armenia,ARM,2050,0.0018744308923494294
5304,Algeria,DZA,2017,2.7771069022951447
5305,Algeria,DZA,2018,2.8149067792588474
5306,Algeria,DZA,2019,2.7632125895460335
5307,Algeria,DZA,2020,3.179063295827727
5308,Algeria,DZA,2021,3.1790634697871156
5309,Algeria,DZA,2022,3.152743368725351
5310,Algeria,DZA,2023,3.126641177034212
5311,Algeria,DZA,2024,3.1007550905985317
5312,Algeria,DZA,2025,3.075083320239758
5313,Algeria,DZA,2026,3.049624091592307
5314,Algeria,DZA,2027,3.024375644980931
5315,Algeria,DZA,2028,2.9993362352990665
5316,Algeria,DZA,2029,2.9745041318882546
5317,Algeria,DZA,2030,2.949877618418488
5318,Algeria,DZA,2031,2.925454992769615
5319,Algeria,DZA,2032,2.9012345669136637
5320,Algeria,DZA,2033,2.8772146667981833
5321,Algeria,DZA,2034,2.8533936322305413
5322,Algeria,DZA,2035,2.8297698167631693
5323,Algeria,DZA,2036,2.8063415875797695
5324,Algeria,DZA,2037,2.783107325382454
5325,Algeria,DZA,2038,2.760065424279826
5326,Algeria,DZA,2039,2.737214291675987
5327,Algeria,DZA,2040,2.7145523481604465
5328,Algeria,DZA,2041,2.6920780273989844
5329,Algeria,DZA,2042,2.6697897760253677
5330,Algeria,DZA,2043,2.647686053533986
5331,Algeria,DZA,2044,2.625765332173393
5332,Algeria,DZA,2045,2.6040260968406943
5333,Algeria,DZA,2046,2.582466844976837
5334,Algeria,DZA,2047,2.5610860864627556
5335,Algeria,DZA,2048,2.5398823435163784
5336,Algeria,DZA,2049,2.5188541505904816
5337,Algeria,DZA,2050,2.4980000542714067
5338,Gabon,GAB,2017,75.16311010286522
5339,Gabon,GAB,2018,68.18003313064325
5340,Gabon,GAB,2019,63.30007512819114
5341,Gabon,GAB,2020,79.9306414754878
5342,Gabon,GAB,2021,79.93064256335724
5343,Gabon,GAB,2022,77.84462837996503
5344,Gabon,GAB,2023,75.81305458431113
5345,Gabon,GAB,2024,73.83450040186722
5346,Gabon,GAB,2025,71.90758213719936
5347,Gabon,GAB,2026,70.03095220628478
5348,Gabon,GAB,2027,68.20329819408316
5349,Gabon,GAB,2028,66.42334193670398
5350,Gabon,GAB,2029,64.68983862752634
5351,Gabon,GAB,2030,63.00157594664771
5352,Gabon,GAB,2031,61.357373213051524
5353,Gabon,GAB,2032,59.75608055890255
5354,Gabon,GAB,2033,58.1965781253898
5355,Gabon,GAB,2034,56.67777527955715
5356,Gabon,GAB,2035,55.198609851573146
5357,Gabon,GAB,2036,53.75804739190512
5358,Gabon,GAB,2037,52.35508044788119
5359,Gabon,GAB,2038,50.98872785913091
5360,Gabon,GAB,2039,49.65803407141407
5361,Gabon,GAB,2040,48.36206846835726
5362,Gabon,GAB,2041,47.099924720629836
5363,Gabon,GAB,2042,45.87072015210582
5364,Gabon,GAB,2043,44.67359512256712
5365,Gabon,GAB,2044,43.507712426516925
5366,Gabon,GAB,2045,42.37225670768261
5367,Gabon,GAB,2046,41.266433888799384
5368,Gabon,GAB,2047,40.189470616274484
5369,Gabon,GAB,2048,39.14061371934512
5370,Gabon,GAB,2049,38.11912968335095
5371,Gabon,GAB,2050,37.12430413675278
5372,North Macedonia,MKD,2017,0.7155248486543538
5373,North Macedonia,MKD,2018,0.674502412334777
5374,North Macedonia,MKD,2019,0.709692083848504
5375,North Macedonia,MKD,2020,0.710557230093678
5376,North Macedonia,MKD,2021,0.7105571953458926
5377,North Macedonia,MKD,2022,0.7218454065957834
5378,North Macedonia,MKD,2023,0.7333129471298705
5379,North Macedonia,MKD,2024,0.7449626658487876
5380,North Macedonia,MKD,2025,0.7567974569120026
5381,North Macedonia,MKD,2026,0.7688202604568247
5382,North Macedonia,MKD,2027,0.7810340633288199
5383,North Macedonia,MKD,2028,0.7934418998238459
5384,North Macedonia,MKD,2029,0.8060468524418631
5385,North Macedonia,MKD,2030,0.8188520526527252
5386,North Macedonia,MKD,2031,0.8318606816741387
5387,North Macedonia,MKD,2032,0.8450759712619748
5388,North Macedonia,MKD,2033,0.8585012045131387
5389,North Macedonia,MKD,2034,0.8721397166812025
5390,North Macedonia,MKD,2035,0.8859948960049785
5391,North Macedonia,MKD,2036,0.9000701845502737
5392,North Macedonia,MKD,2037,0.9143690790650021
5393,North Macedonia,MKD,2038,0.9288951318478886
5394,North Macedonia,MKD,2039,0.9436519516309735
5395,North Macedonia,MKD,2040,0.9586432044761403
5396,North Macedonia,MKD,2041,0.9738726146858714
5397,North Macedonia,MKD,2042,0.9893439657284938
5398,North Macedonia,MKD,2043,1.005061101178106
5399,North Macedonia,MKD,2044,1.0210279256694457
5400,North Macedonia,MKD,2045,1.0372484058679243
5401,North Macedonia,MKD,2046,1.0537265714550734
5402,North Macedonia,MKD,2047,1.0704665161296434
5403,North Macedonia,MKD,2048,1.0874723986246109
5404,North Macedonia,MKD,2049,1.1047484437403365
5405,North Macedonia,MKD,2050,1.122298943394146
5406,Luxembourg,LUX,2017,1.841515130641254
5407,Luxembourg,LUX,2018,1.7495215708336165
5408,Luxembourg,LUX,2019,1.7938846336299743
5409,Luxembourg,LUX,2020,1.8442319165155299
5410,Luxembourg,LUX,2021,1.844231788562015
5411,Luxembourg,LUX,2022,1.9141148786052211
5412,Luxembourg,LUX,2023,1.9866460339861287
5413,Luxembourg,LUX,2024,2.061925597291617
5414,Luxembourg,LUX,2025,2.1400577133691994
5415,Luxembourg,LUX,2026,2.2211504734054337
5416,Luxembourg,LUX,2027,2.305316064463555
5417,Luxembourg,LUX,2028,2.3926709246877986
5418,Luxembourg,LUX,2029,2.4833359043887078
5419,Luxembourg,LUX,2030,2.57743643323233
5420,Luxembourg,LUX,2031,2.675102693764935
5421,Luxembourg,LUX,2032,2.7764698015127984
5422,Luxembourg,LUX,2033,2.8816779919066113
5423,Luxembourg,LUX,2034,2.9908728142889722
5424,Luxembourg,LUX,2035,3.1042053332733173
5425,Luxembourg,LUX,2036,3.2218323377329265
5426,Luxembourg,LUX,2037,3.3439165577091217
5427,Luxembourg,LUX,2038,3.470626889538704
5428,Luxembourg,LUX,2039,3.60213862951208
5429,Luxembourg,LUX,2040,3.7386337163853933
5430,Luxembourg,LUX,2041,3.880300983082084
5431,Luxembourg,LUX,2042,4.027336417932113
5432,Luxembourg,LUX,2043,4.179943435810314
5433,Luxembourg,LUX,2044,4.338333159548888
5434,Luxembourg,LUX,2045,4.5027247120134355
5435,Luxembourg,LUX,2046,4.673345519246542
5436,Luxembourg,LUX,2047,4.85043162509832
5437,Luxembourg,LUX,2048,5.034228017779233
5438,Luxembourg,LUX,2049,5.224988968786806
5439,Luxembourg,LUX,2050,5.422978384675358
5440,Thailand,THA,2017,2.3853170032004414
5441,Thailand,THA,2018,2.374276757033838
5442,Thailand,THA,2019,2.2443705485300423
5443,Thailand,THA,2020,2.112230625092554
5444,Thailand,THA,2021,2.112230290543166
5445,Thailand,THA,2022,2.0102008765853485
5446,Thailand,THA,2023,1.9130999031291116
5447,Thailand,THA,2024,1.8206893062198013
5448,Thailand,THA,2025,1.7327425213713068
5449,Thailand,THA,2026,1.6490439280944171
5450,Thailand,THA,2027,1.5693883212567223
5451,Thailand,THA,2028,1.493580407978057
5452,Thailand,THA,2029,1.4214343288279057
5453,Thailand,THA,2030,1.3527732021509746
5454,Thailand,THA,2031,1.2874286904037213
5455,Thailand,THA,2032,1.2252405874385899
5456,Thailand,THA,2033,1.1660564257241266
5457,Thailand,THA,2034,1.1097311025379961
5458,Thailand,THA,2035,1.0561265242163782
5459,Thailand,THA,2036,1.0051112675876182
5460,Thailand,THA,2037,0.9565602577599944
5461,Thailand,THA,2038,0.9103544614736945
5462,Thailand,THA,2039,0.8663805952651198
5463,Thailand,THA,2040,0.8245308477280768
5464,Thailand,THA,2041,0.7847026151908932
5465,Thailand,THA,2042,0.7467982501614037
5466,Thailand,THA,2043,0.7107248219230943
5467,Thailand,THA,2044,0.6763938886954298
5468,Thailand,THA,2045,0.6437212807997743
5469,Thailand,THA,2046,0.6126268942992915
5470,Thailand,THA,2047,0.5830344946068887
5471,Thailand,THA,2048,0.5548715295797013
5472,Thailand,THA,2049,0.5280689516418875
5473,Thailand,THA,2050,0.5025610484996191
5474,"Bahamas, The",BHS,2017,166.71926413110717
5475,"Bahamas, The",BHS,2018,149.3831511832953
5476,"Bahamas, The",BHS,2019,183.1178444892901
5477,"Bahamas, The",BHS,2020,204.57452158589538
5478,"Bahamas, The",BHS,2021,204.57449503870387
5479,"Bahamas, The",BHS,2022,197.77801953105558
5480,"Bahamas, The",BHS,2023,191.2073399092398
5481,"Bahamas, The",BHS,2024,184.85495467016221
5482,"Bahamas, The",BHS,2025,178.71361152938798
5483,"Bahamas, The",BHS,2026,172.77629914148247
5484,"Bahamas, The",BHS,2027,167.03623909540968
5485,"Bahamas, The",BHS,2028,161.48687817587313
5486,"Bahamas, The",BHS,2029,156.12188088175196
5487,"Bahamas, The",BHS,2030,150.93512219308892
5488,"Bahamas, The",BHS,2031,145.9206805783846
5489,"Bahamas, The",BHS,2032,141.0728312341994
5490,"Bahamas, The",BHS,2033,136.38603954935914
5491,"Bahamas, The",BHS,2034,131.85495478629025
5492,"Bahamas, The",BHS,2035,127.4744039722821
5493,"Bahamas, The",BHS,2036,123.23938599369296
5494,"Bahamas, The",BHS,2037,119.14506588636343
5495,"Bahamas, The",BHS,2038,115.18676931571507
5496,"Bahamas, The",BHS,2039,111.35997724023522
5497,"Bahamas, The",BHS,2040,107.66032075225358
5498,"Bahamas, The",BHS,2041,104.0835760901204
5499,"Bahamas, The",BHS,2042,100.62565981609467
5500,"Bahamas, The",BHS,2043,97.28262415443182
5501,"Bahamas, The",BHS,2044,94.05065248435514
5502,"Bahamas, The",BHS,2045,90.92605498275881
5503,"Bahamas, The",BHS,2046,87.90526441167374
5504,"Bahamas, The",BHS,2047,84.9848320456827
5505,"Bahamas, The",BHS,2048,82.16142373463792
5506,"Bahamas, The",BHS,2049,79.43181609718366
5507,"Bahamas, The",BHS,2050,76.79289284074157
5508,Colombia,COL,2017,2.132406752252507
5509,Colombia,COL,2018,2.1605072330254274
5510,Colombia,COL,2019,2.3264979688866427
5511,Colombia,COL,2020,2.5682206449932448
5512,Colombia,COL,2021,2.5682212360302947
5513,Colombia,COL,2022,2.6503231862221726
5514,Colombia,COL,2023,2.7350498052434804
5515,Colombia,COL,2024,2.8224849995842494
5516,Colombia,COL,2025,2.9127153580916074
5517,Colombia,COL,2026,3.005830237720423
5518,Colombia,COL,2027,3.1019218520254372
5519,Colombia,COL,2028,3.2010853624820856
5520,Colombia,COL,2029,3.303418972726941
5521,Colombia,COL,2030,3.4090240258106674
5522,Colombia,COL,2031,3.518005104560169
5523,Colombia,COL,2032,3.6304701351491397
5524,Colombia,COL,2033,3.7465304939793755
5525,Colombia,COL,2034,3.866301117979243
5526,Colombia,COL,2035,3.9899006184279484
5527,Colombia,COL,2036,4.117451398418803
5528,Colombia,COL,2037,4.249079774077337
5529,Colombia,COL,2038,4.384916099654908
5530,Colombia,COL,2039,4.525094896620972
5531,Colombia,COL,2040,4.66975498688257
5532,Colombia,COL,2041,4.819039630262407
5533,Colombia,COL,2042,4.973096666371978
5534,Colombia,COL,2043,5.132078661020135
5535,Colombia,COL,2044,5.29614305730212
5536,Colombia,COL,2045,5.46545233151861
5537,Colombia,COL,2046,5.640174154079353
5538,Colombia,COL,2047,5.820481555550536
5539,Colombia,COL,2048,6.006553098010487
5540,Colombia,COL,2049,6.198573051883305
5541,Colombia,COL,2050,6.3967315784256105
5542,Mali,MLI,2017,85.27131070345553
5543,Mali,MLI,2018,61.167495017896385
5544,Mali,MLI,2019,62.03389835830047
5545,Mali,MLI,2020,99.07457938612295
5546,Mali,MLI,2021,99.07459515318111
5547,Mali,MLI,2022,96.11368618033028
5548,Mali,MLI,2023,93.24126590563618
5549,Mali,MLI,2024,90.45468978657024
5550,Mali,MLI,2025,87.7513923144847
5551,Mali,MLI,2026,85.1288846526327
5552,Mali,MLI,2027,82.58475234477865
5553,Mali,MLI,2028,80.11665309228862
5554,Mali,MLI,2029,77.72231459765283
5555,Mali,MLI,2030,75.39953247245592
5556,Mali,MLI,2031,73.14616820787043
5557,Mali,MLI,2032,70.96014720580143
5558,Mali,MLI,2033,68.83945686887259
5559,Mali,MLI,2034,66.78214474749512
5560,Mali,MLI,2035,64.78631674231008
5561,Mali,MLI,2036,62.85013536035562
5562,Mali,MLI,2037,60.971818023346735
5563,Mali,MLI,2038,59.14963542651407
5564,Mali,MLI,2039,57.38190994649139
5565,Mali,MLI,2040,55.66701409678142
5566,Mali,MLI,2041,54.003369029384054
5567,Mali,MLI,2042,52.38944308120276
5568,Mali,MLI,2043,50.82375036389257
5569,Mali,MLI,2044,49.30484939585214
5570,Mali,MLI,2045,47.83134177509911
5571,Mali,MLI,2046,46.40187089180737
5572,Mali,MLI,2047,45.01512067932159
5573,Mali,MLI,2048,43.669814402497636
5574,Mali,MLI,2049,42.36471348225502
5575,Mali,MLI,2050,41.098616355257704
5576,Paraguay,PRY,2017,10.624553624583752
5577,Paraguay,PRY,2018,11.432392849464781
5578,Paraguay,PRY,2019,12.260883642275193
5579,Paraguay,PRY,2020,12.50443861464774
5580,Paraguay,PRY,2021,12.504440834341194
5581,Paraguay,PRY,2022,12.057660037197492
5582,Paraguay,PRY,2023,11.626842615253128
5583,Paraguay,PRY,2024,11.211418200781008
5584,Paraguay,PRY,2025,10.810836805161934
5585,Paraguay,PRY,2026,10.424568090743644
5586,Paraguay,PRY,2027,10.052100668716244
5587,Paraguay,PRY,2028,9.692941422074517
5588,Paraguay,PRY,2029,9.346614852770584
5589,Paraguay,PRY,2030,9.012662452192393
5590,Paraguay,PRY,2031,8.690642094135361
5591,Paraguay,PRY,2032,8.380127449462472
5592,Paraguay,PRY,2033,8.080707421678898
5593,Paraguay,PRY,2034,7.791985602672989
5594,Paraguay,PRY,2035,7.513579747903878
5595,Paraguay,PRY,2036,7.245121270340275
5596,Paraguay,PRY,2037,6.9862547524808285
5597,Paraguay,PRY,2038,6.736637475809782
5598,Paraguay,PRY,2039,6.49593896706523
5599,Paraguay,PRY,2040,6.263840560718931
5600,Paraguay,PRY,2041,6.040034977088727
5601,Paraguay,PRY,2042,5.824225915524899
5602,Paraguay,PRY,2043,5.616127662131847
5603,Paraguay,PRY,2044,5.415464711505766
5604,Paraguay,PRY,2045,5.221971401987653
5605,Paraguay,PRY,2046,5.035391563948491
5606,Paraguay,PRY,2047,4.8554781806412475
5607,Paraguay,PRY,2048,4.681993061170483
5608,Paraguay,PRY,2049,4.514706525146718
5609,Paraguay,PRY,2050,4.353397098607995
5610,Latvia,LVA,2017,16.379319224566828
5611,Latvia,LVA,2018,15.813684397720097
5612,Latvia,LVA,2019,15.530581743611373
5613,Latvia,LVA,2020,15.536592537699944
5614,Latvia,LVA,2021,15.53659388289108
5615,Latvia,LVA,2022,15.251866547510204
5616,Latvia,LVA,2023,14.972357193375688
5617,Latvia,LVA,2024,14.697970194515191
5618,Latvia,LVA,2025,14.428611677420903
5619,Latvia,LVA,2026,14.1641894889333
5620,Latvia,LVA,2027,13.90461316471365
5621,Latvia,LVA,2028,13.649793898294506
5622,Latvia,LVA,2029,13.399644510696815
5623,Latvia,LVA,2030,13.154079420604365
5624,Latvia,LVA,2031,12.913014615084714
5625,Latvia,LVA,2032,12.676367620846408
5626,Latvia,LVA,2033,12.444057476023291
5627,Latvia,LVA,2034,12.216004702475788
5628,Latvia,LVA,2035,11.992131278599631
5629,Latvia,LVA,2036,11.772360612633165
5630,Latvia,LVA,2037,11.556617516453704
5631,Latvia,LVA,2038,11.344828179854044
5632,Latvia,LVA,2039,11.136920145290514
5633,Latvia,LVA,2040,10.93282228309369
5634,Latvia,LVA,2041,10.732464767133528
5635,Latvia,LVA,2042,10.53577905093033
5636,Latvia,LVA,2043,10.342697844203503
5637,Latvia,LVA,2044,10.15315508985034
5638,Latvia,LVA,2045,9.967085941346362
5639,Latvia,LVA,2046,9.784426740559951
5640,Latvia,LVA,2047,9.605114995973725
5641,Latvia,LVA,2048,9.429089361304715
5642,Latvia,LVA,2049,9.256289614516643
5643,Latvia,LVA,2050,9.086656637216711
5644,Croatia,HRV,2017,0.676391706255117
5645,Croatia,HRV,2018,0.650641365723456
5646,Croatia,HRV,2019,0.6909031888418885
5647,Croatia,HRV,2020,0.6773866910212173
5648,Croatia,HRV,2021,0.6773866346110339
5649,Croatia,HRV,2022,0.6831638231447339
5650,Croatia,HRV,2023,0.6889902832548847
5651,Croatia,HRV,2024,0.6948664351611529
5652,Croatia,HRV,2025,0.7007927026671121
5653,Croatia,HRV,2026,0.7067695131907998
5654,Croatia,HRV,2027,0.712797297795554
5655,Croatia,HRV,2028,0.7188764912210951
5656,Croatia,HRV,2029,0.725007531914884
5657,Croatia,HRV,2030,0.7311908620637438
5658,Croatia,HRV,2031,0.737426927625749
5659,Croatia,HRV,2032,0.7437161783623938
5660,Croatia,HRV,2033,0.7500590678710263
5661,Croatia,HRV,2034,0.7564560536175639
5662,Croatia,HRV,2035,0.7629075969694887
5663,Croatia,HRV,2036,0.7694141632291196
5664,Croatia,HRV,2037,0.7759762216671723
5665,Croatia,HRV,2038,0.7825942455566067
5666,Croatia,HRV,2039,0.7892687122067565
5667,Croatia,HRV,2040,0.7960001029977601
5668,Croatia,HRV,2041,0.8027889034152695
5669,Croatia,HRV,2042,0.809635603085473
5670,Croatia,HRV,2043,0.8165406958104072
5671,Croatia,HRV,2044,0.8235046796035694
5672,Croatia,HRV,2045,0.8305280567258323
5673,Croatia,HRV,2046,0.8376113337216767
5674,Croatia,HRV,2047,0.8447550214557163
5675,Croatia,HRV,2048,0.851959635149552
5676,Croatia,HRV,2049,0.8592256944189189
5677,Croatia,HRV,2050,0.8665537233111743
5678,Estonia,EST,2017,3.0601693424866436
5679,Estonia,EST,2018,2.8847780158045904
5680,Estonia,EST,2019,3.0727894919921903
5681,Estonia,EST,2020,3.2389418609382528
5682,Estonia,EST,2021,3.238942172483684
5683,Estonia,EST,2022,3.2265960254762844
5684,Estonia,EST,2023,3.214296939310908
5685,Estonia,EST,2024,3.2020447346018113
5686,Estonia,EST,2025,3.189839232647026
5687,Estonia,EST,2026,3.177680255425745
5688,Estonia,EST,2027,3.165567625595766
5689,Estonia,EST,2028,3.1535011664908525
5690,Estonia,EST,2029,3.141480702118165
5691,Estonia,EST,2030,3.1295060571557456
5692,Estonia,EST,2031,3.1175770569499255
5693,Estonia,EST,2032,3.105693527512743
5694,Estonia,EST,2033,3.0938552955194902
5695,Estonia,EST,2034,3.0820621883060793
5696,Estonia,EST,2035,3.0703140338666337
5697,Estonia,EST,2036,3.0586106608508827
5698,Estonia,EST,2037,3.0469518985617294
5699,Estonia,EST,2038,3.0353375769527373
5700,Estonia,EST,2039,3.023767526625653
5701,Estonia,EST,2040,3.012241578827927
5702,Estonia,EST,2041,3.0007595654502244
5703,Estonia,EST,2042,2.9893213190240795
5704,Estonia,EST,2043,2.977926672719307
5705,Estonia,EST,2044,2.9665754603416907
5706,Estonia,EST,2045,2.9552675163304953
5707,Estonia,EST,2046,2.94400267575607
5708,Estonia,EST,2047,2.9327807743174303
5709,Estonia,EST,2048,2.921601648339869
5710,Estonia,EST,2049,2.9104651347725996
5711,Estonia,EST,2050,2.899371071186306
5712,Japan,JPN,2017,0.05292110567193981
5713,Japan,JPN,2018,0.06001966752667927
5714,Japan,JPN,2019,0.05923186253463626
5715,Japan,JPN,2020,0.06338978435328567
5716,Japan,JPN,2021,0.06338979054505443
5717,Japan,JPN,2022,0.06470798142366893
5718,Japan,JPN,2023,0.06605358408543538
5719,Japan,JPN,2024,0.06742716855846403
5720,Japan,JPN,2025,0.06882931672460112
5721,Japan,JPN,2026,0.07026062256592835
5722,Japan,JPN,2027,0.07172169241638518
5723,Japan,JPN,2028,0.073213145218629
5724,Japan,JPN,2029,0.0747356127862305
5725,Japan,JPN,2030,0.07628974007132433
5726,Japan,JPN,2031,0.07787618543782905
5727,Japan,JPN,2032,0.07949562094034114
5728,Japan,JPN,2033,0.08114873260883375
5729,Japan,JPN,2034,0.08283622073927746
5730,Japan,JPN,2035,0.0845588001902981
5731,Japan,JPN,2036,0.08631720068600908
5732,Japan,JPN,2037,0.08811216712513875
5733,Japan,JPN,2038,0.0899444598965869
5734,Japan,JPN,2039,0.09181485520154248
5735,Japan,JPN,2040,0.09372414538230063
5736,Japan,JPN,2041,0.09567313925791658
5737,Japan,JPN,2042,0.09766266246684029
5738,Japan,JPN,2043,0.09969355781667581
5739,Japan,JPN,2044,0.1017666856412135
5740,Japan,JPN,2045,0.10388292416488752
5741,Japan,JPN,2046,0.10604316987481185
5742,Japan,JPN,2047,0.10824833790055244
5743,Japan,JPN,2048,0.11049936240179728
5744,Japan,JPN,2049,0.11279719696408753
5745,Japan,JPN,2050,0.1151428150027788
5746,Barbados,BRB,2017,64.61915871663336
5747,Barbados,BRB,2018,62.92649904930976
5748,Barbados,BRB,2019,55.02011107021382
5749,Barbados,BRB,2020,55.5094548333285
5750,Barbados,BRB,2021,55.509455162070076
5751,Barbados,BRB,2022,53.996405154354306
5752,Barbados,BRB,2023,52.52459713539822
5753,Barbados,BRB,2024,51.09290695092522
