Year,iso_code3,ef_ippu_tonne_ch2f2_per_mmm_gdp_product_use_ods_refrigeration
2034,MNE,0.0674025450523791
2035,MNE,0.0674025450523791
2036,MNE,0.0674025450523791
2037,MNE,0.0674025450523791
2038,MNE,0.0674025450523791
2039,MNE,0.0674025450523791
2040,MNE,0.0674025450523791
2041,MNE,0.0674025450523791
2042,MNE,0.0674025450523791
2043,MNE,0.0674025450523791
2044,MNE,0.0674025450523791
2045,MNE,0.0674025450523791
2046,MNE,0.0674025450523791
2047,MNE,0.0674025450523791
2048,MNE,0.0674025450523791
2049,MNE,0.0674025450523791
2050,MNE,0.0674025450523791
2021,MNG,0.0
2022,MNG,0.0
2023,MNG,0.0
2024,MNG,0.0
2025,MNG,0.0
2026,MNG,0.0
2027,MNG,0.0
2028,MNG,0.0
2029,MNG,0.0
2030,MNG,0.0
2031,MNG,0.0
2032,MNG,0.0
2033,MNG,0.0
2034,MNG,0.0
2035,MNG,0.0
2036,MNG,0.0
2037,MNG,0.0
2038,MNG,0.0
2039,MNG,0.0
2040,MNG,0.0
2041,MNG,0.0
2042,MNG,0.0
2043,MNG,0.0
2044,MNG,0.0
2045,MNG,0.0
2046,MNG,0.0
2047,MNG,0.0
2048,MNG,0.0
2049,MNG,0.0
2050,MNG,0.0
2021,MNP,0.60320849689079
2022,MNP,0.60320849689079
2023,MNP,0.60320849689079
2024,MNP,0.60320849689079
2025,MNP,0.60320849689079
2026,MNP,0.60320849689079
2027,MNP,0.60320849689079
2028,MNP,0.60320849689079
2029,MNP,0.60320849689079
2030,MNP,0.60320849689079
2031,MNP,0.60320849689079
2032,MNP,0.60320849689079
2033,MNP,0.60320849689079
2034,MNP,0.60320849689079
2035,MNP,0.60320849689079
2036,MNP,0.60320849689079
2037,MNP,0.60320849689079
2038,MNP,0.60320849689079
2039,MNP,0.60320849689079
2040,MNP,0.60320849689079
2041,MNP,0.60320849689079
2042,MNP,0.60320849689079
2043,MNP,0.60320849689079
2044,MNP,0.60320849689079
2045,MNP,0.60320849689079
2046,MNP,0.60320849689079
2047,MNP,0.60320849689079
2048,MNP,0.60320849689079
2049,MNP,0.60320849689079
2050,MNP,0.60320849689079
2021,MOZ,0.0761472260824566
2022,MOZ,0.0761472260824566
2023,MOZ,0.0761472260824566
2024,MOZ,0.0761472260824566
2025,MOZ,0.0761472260824566
2026,MOZ,0.0761472260824566
2027,MOZ,0.0761472260824566
2028,MOZ,0.0761472260824566
2029,MOZ,0.0761472260824566
2030,MOZ,0.0761472260824566
2031,MOZ,0.0761472260824566
2032,MOZ,0.0761472260824566
2033,MOZ,0.0761472260824566
2034,MOZ,0.0761472260824566
2035,MOZ,0.0761472260824566
2036,MOZ,0.0761472260824566
2037,MOZ,0.0761472260824566
2038,MOZ,0.0761472260824566
2039,MOZ,0.0761472260824566
2040,MOZ,0.0761472260824566
2041,MOZ,0.0761472260824566
2042,MOZ,0.0761472260824566
2043,MOZ,0.0761472260824566
2044,MOZ,0.0761472260824566
2045,MOZ,0.0761472260824566
2046,MOZ,0.0761472260824566
2047,MOZ,0.0761472260824566
2048,MOZ,0.0761472260824566
2049,MOZ,0.0761472260824566
2050,MOZ,0.0761472260824566
2021,MRT,0.6371311798580697
2022,MRT,0.6371311798580697
2023,MRT,0.6371311798580697
2024,MRT,0.6371311798580697
2025,MRT,0.6371311798580697
2026,MRT,0.6371311798580697
2027,MRT,0.6371311798580697
2028,MRT,0.6371311798580697
2029,MRT,0.6371311798580697
2030,MRT,0.6371311798580697
2031,MRT,0.6371311798580697
2032,MRT,0.6371311798580697
2033,MRT,0.6371311798580697
2034,MRT,0.6371311798580697
2035,MRT,0.6371311798580697
2036,MRT,0.6371311798580697
2037,MRT,0.6371311798580697
2038,MRT,0.6371311798580697
2039,MRT,0.6371311798580697
2040,MRT,0.6371311798580697
2041,MRT,0.6371311798580697
2042,MRT,0.6371311798580697
2043,MRT,0.6371311798580697
2044,MRT,0.6371311798580697
2045,MRT,0.6371311798580697
2046,MRT,0.6371311798580697
2047,MRT,0.6371311798580697
2048,MRT,0.6371311798580697
2049,MRT,0.6371311798580697
2050,MRT,0.6371311798580697
2021,MUS,0.0
2022,MUS,0.0
2023,MUS,0.0
2024,MUS,0.0
2025,MUS,0.0
2026,MUS,0.0
2027,MUS,0.0
2028,MUS,0.0
2029,MUS,0.0
2030,MUS,0.0
2031,MUS,0.0
2032,MUS,0.0
2033,MUS,0.0
2034,MUS,0.0
2035,MUS,0.0
2036,MUS,0.0
2037,MUS,0.0
2038,MUS,0.0
2039,MUS,0.0
2040,MUS,0.0
2041,MUS,0.0
2042,MUS,0.0
2043,MUS,0.0
2044,MUS,0.0
2045,MUS,0.0
2046,MUS,0.0
2047,MUS,0.0
2048,MUS,0.0
2049,MUS,0.0
2050,MUS,0.0
2021,MWI,0.0761472260824566
2022,MWI,0.0761472260824566
2023,MWI,0.0761472260824566
2024,MWI,0.0761472260824566
2025,MWI,0.0761472260824566
2026,MWI,0.0761472260824566
2027,MWI,0.0761472260824566
2028,MWI,0.0761472260824566
2029,MWI,0.0761472260824566
2030,MWI,0.0761472260824566
2031,MWI,0.0761472260824566
2032,MWI,0.0761472260824566
2033,MWI,0.0761472260824566
2034,MWI,0.0761472260824566
2035,MWI,0.0761472260824566
2036,MWI,0.0761472260824566
2037,MWI,0.0761472260824566
2038,MWI,0.0761472260824566
2039,MWI,0.0761472260824566
2040,MWI,0.0761472260824566
2041,MWI,0.0761472260824566
2042,MWI,0.0761472260824566
2043,MWI,0.0761472260824566
2044,MWI,0.0761472260824566
2045,MWI,0.0761472260824566
2046,MWI,0.0761472260824566
2047,MWI,0.0761472260824566
2048,MWI,0.0761472260824566
2049,MWI,0.0761472260824566
2050,MWI,0.0761472260824566
2021,MYS,0.0
2022,MYS,0.0
2023,MYS,0.0
2024,MYS,0.0
2025,MYS,0.0
2026,MYS,0.0
2027,MYS,0.0
2028,MYS,0.0
2029,MYS,0.0
2030,MYS,0.0
2031,MYS,0.0
2032,MYS,0.0
2033,MYS,0.0
2034,MYS,0.0
2035,MYS,0.0
2036,MYS,0.0
2037,MYS,0.0
2038,MYS,0.0
2039,MYS,0.0
2040,MYS,0.0
2041,MYS,0.0
2042,MYS,0.0
2043,MYS,0.0
2044,MYS,0.0
2045,MYS,0.0
2046,MYS,0.0
2047,MYS,0.0
2048,MYS,0.0
2049,MYS,0.0
2050,MYS,0.0
2021,NAM,0.1483769764451954
2022,NAM,0.1483769764451954
2023,NAM,0.1483769764451954
2024,NAM,0.1483769764451954
2025,NAM,0.1483769764451954
2026,NAM,0.1483769764451954
2027,NAM,0.1483769764451954
2028,NAM,0.1483769764451954
2029,NAM,0.1483769764451954
2030,NAM,0.1483769764451954
2031,NAM,0.1483769764451954
2032,NAM,0.1483769764451954
2033,NAM,0.1483769764451954
2034,NAM,0.1483769764451954
2035,NAM,0.1483769764451954
2036,NAM,0.1483769764451954
2037,NAM,0.1483769764451954
2038,NAM,0.1483769764451954
2039,NAM,0.1483769764451954
2040,NAM,0.1483769764451954
2041,NAM,0.1483769764451954
2042,NAM,0.1483769764451954
2043,NAM,0.1483769764451954
2044,NAM,0.1483769764451954
2045,NAM,0.1483769764451954
2046,NAM,0.1483769764451954
2047,NAM,0.1483769764451954
2048,NAM,0.1483769764451954
2049,NAM,0.1483769764451954
2050,NAM,0.1483769764451954
2021,NCL,0.0
2022,NCL,0.0
2023,NCL,0.0
2024,NCL,0.0
2025,NCL,0.0
2026,NCL,0.0
2027,NCL,0.0
2028,NCL,0.0
2029,NCL,0.0
2030,NCL,0.0
2031,NCL,0.0
2032,NCL,0.0
2033,NCL,0.0
2034,NCL,0.0
2035,NCL,0.0
2036,NCL,0.0
2037,NCL,0.0
2038,NCL,0.0
2039,NCL,0.0
2040,NCL,0.0
2041,NCL,0.0
2042,NCL,0.0
2043,NCL,0.0
2044,NCL,0.0
2045,NCL,0.0
2046,NCL,0.0
2047,NCL,0.0
2048,NCL,0.0
2049,NCL,0.0
2050,NCL,0.0
2021,NER,0.2770816478121616
2022,NER,0.2770816478121616
2023,NER,0.2770816478121616
2024,NER,0.2770816478121616
2025,NER,0.2770816478121616
2026,NER,0.2770816478121616
2027,NER,0.2770816478121616
2028,NER,0.2770816478121616
2029,NER,0.2770816478121616
2030,NER,0.2770816478121616
2031,NER,0.2770816478121616
2032,NER,0.2770816478121616
2033,NER,0.2770816478121616
2034,NER,0.2770816478121616
2035,NER,0.2770816478121616
2036,NER,0.2770816478121616
2037,NER,0.2770816478121616
2038,NER,0.2770816478121616
2039,NER,0.2770816478121616
2040,NER,0.2770816478121616
2041,NER,0.2770816478121616
2042,NER,0.2770816478121616
2043,NER,0.2770816478121616
2044,NER,0.2770816478121616
2045,NER,0.2770816478121616
2046,NER,0.2770816478121616
2047,NER,0.2770816478121616
2048,NER,0.2770816478121616
2049,NER,0.2770816478121616
2050,NER,0.2770816478121616
2021,NGA,0.2134627234633756
2022,NGA,0.2134627234633756
2023,NGA,0.2134627234633756
2024,NGA,0.2134627234633756
2025,NGA,0.2134627234633756
2026,NGA,0.2134627234633756
2027,NGA,0.2134627234633756
2028,NGA,0.2134627234633756
2029,NGA,0.2134627234633756
2030,NGA,0.2134627234633756
2031,NGA,0.2134627234633756
2032,NGA,0.2134627234633756
2033,NGA,0.2134627234633756
2034,NGA,0.2134627234633756
2035,NGA,0.2134627234633756
2036,NGA,0.2134627234633756
2037,NGA,0.2134627234633756
2038,NGA,0.2134627234633756
2039,NGA,0.2134627234633756
2040,NGA,0.2134627234633756
2041,NGA,0.2134627234633756
2042,NGA,0.2134627234633756
2043,NGA,0.2134627234633756
2044,NGA,0.2134627234633756
2045,NGA,0.2134627234633756
2046,NGA,0.2134627234633756
2047,NGA,0.2134627234633756
2048,NGA,0.2134627234633756
2049,NGA,0.2134627234633756
2050,NGA,0.2134627234633756
2021,NIC,0.1198205435971611
2022,NIC,0.1198205435971611
2023,NIC,0.1198205435971611
2024,NIC,0.1198205435971611
2025,NIC,0.1198205435971611
2026,NIC,0.1198205435971611
2027,NIC,0.1198205435971611
2028,NIC,0.1198205435971611
2029,NIC,0.1198205435971611
2030,NIC,0.1198205435971611
2031,NIC,0.1198205435971611
2032,NIC,0.1198205435971611
2033,NIC,0.1198205435971611
2034,NIC,0.1198205435971611
2035,NIC,0.1198205435971611
2036,NIC,0.1198205435971611
2037,NIC,0.1198205435971611
2038,NIC,0.1198205435971611
2039,NIC,0.1198205435971611
2040,NIC,0.1198205435971611
2041,NIC,0.1198205435971611
2042,NIC,0.1198205435971611
2043,NIC,0.1198205435971611
2044,NIC,0.1198205435971611
2045,NIC,0.1198205435971611
2046,NIC,0.1198205435971611
2047,NIC,0.1198205435971611
2048,NIC,0.1198205435971611
2049,NIC,0.1198205435971611
2050,NIC,0.1198205435971611
2021,NLD,0.0371698018224138
2022,NLD,0.0371698018224138
2023,NLD,0.0371698018224138
2024,NLD,0.0371698018224138
2025,NLD,0.0371698018224138
2026,NLD,0.0371698018224138
2027,NLD,0.0371698018224138
2028,NLD,0.0371698018224138
2029,NLD,0.0371698018224138
2030,NLD,0.0371698018224138
2031,NLD,0.0371698018224138
2032,NLD,0.0371698018224138
2033,NLD,0.0371698018224138
2034,NLD,0.0371698018224138
2035,NLD,0.0371698018224138
2036,NLD,0.0371698018224138
2037,NLD,0.0371698018224138
2038,NLD,0.0371698018224138
2039,NLD,0.0371698018224138
2040,NLD,0.0371698018224138
2041,NLD,0.0371698018224138
2042,NLD,0.0371698018224138
2043,NLD,0.0371698018224138
2044,NLD,0.0371698018224138
2045,NLD,0.0371698018224138
2046,NLD,0.0371698018224138
2047,NLD,0.0371698018224138
2048,NLD,0.0371698018224138
2049,NLD,0.0371698018224138
2050,NLD,0.0371698018224138
2021,NOR,0.1252146977696097
2022,NOR,0.1252146977696097
2023,NOR,0.1252146977696097
2024,NOR,0.1252146977696097
2025,NOR,0.1252146977696097
2026,NOR,0.1252146977696097
2027,NOR,0.1252146977696097
2028,NOR,0.1252146977696097
2029,NOR,0.1252146977696097
2030,NOR,0.1252146977696097
2031,NOR,0.1252146977696097
2032,NOR,0.1252146977696097
2033,NOR,0.1252146977696097
2034,NOR,0.1252146977696097
2035,NOR,0.1252146977696097
2036,NOR,0.1252146977696097
2037,NOR,0.1252146977696097
2038,NOR,0.1252146977696097
2039,NOR,0.1252146977696097
2040,NOR,0.1252146977696097
2041,NOR,0.1252146977696097
2042,NOR,0.1252146977696097
2043,NOR,0.1252146977696097
2044,NOR,0.1252146977696097
2045,NOR,0.1252146977696097
2046,NOR,0.1252146977696097
2047,NOR,0.1252146977696097
2048,NOR,0.1252146977696097
2049,NOR,0.1252146977696097
2050,NOR,0.1252146977696097
2021,NPL,0.0
2022,NPL,0.0
2023,NPL,0.0
2024,NPL,0.0
2025,NPL,0.0
2026,NPL,0.0
2027,NPL,0.0
2028,NPL,0.0
2029,NPL,0.0
2030,NPL,0.0
2031,NPL,0.0
2032,NPL,0.0
2033,NPL,0.0
2034,NPL,0.0
2035,NPL,0.0
2036,NPL,0.0
2037,NPL,0.0
2038,NPL,0.0
2039,NPL,0.0
2040,NPL,0.0
2041,NPL,0.0
2042,NPL,0.0
2043,NPL,0.0
2044,NPL,0.0
2045,NPL,0.0
2046,NPL,0.0
2047,NPL,0.0
2048,NPL,0.0
2049,NPL,0.0
2050,NPL,0.0
2021,NRU,0.0
2022,NRU,0.0
2023,NRU,0.0
2024,NRU,0.0
2025,NRU,0.0
2026,NRU,0.0
2027,NRU,0.0
2028,NRU,0.0
2029,NRU,0.0
2030,NRU,0.0
2031,NRU,0.0
2032,NRU,0.0
2033,NRU,0.0
2034,NRU,0.0
2035,NRU,0.0
2036,NRU,0.0
2037,NRU,0.0
2038,NRU,0.0
2039,NRU,0.0
2040,NRU,0.0
2041,NRU,0.0
2042,NRU,0.0
2043,NRU,0.0
2044,NRU,0.0
2045,NRU,0.0
2046,NRU,0.0
2047,NRU,0.0
2048,NRU,0.0
2049,NRU,0.0
2050,NRU,0.0
2021,NZL,0.7863038941234862
2022,NZL,0.7863038941234862
2023,NZL,0.7863038941234862
2024,NZL,0.7863038941234862
2025,NZL,0.7863038941234862
2026,NZL,0.7863038941234862
2027,NZL,0.7863038941234862
2028,NZL,0.7863038941234862
2029,NZL,0.7863038941234862
2030,NZL,0.7863038941234862
2031,NZL,0.7863038941234862
2032,NZL,0.7863038941234862
2033,NZL,0.7863038941234862
2034,NZL,0.7863038941234862
2035,NZL,0.7863038941234862
2036,NZL,0.7863038941234862
2037,NZL,0.7863038941234862
2038,NZL,0.7863038941234862
2039,NZL,0.7863038941234862
2040,NZL,0.7863038941234862
2041,NZL,0.7863038941234862
2042,NZL,0.7863038941234862
2043,NZL,0.7863038941234862
2044,NZL,0.7863038941234862
2045,NZL,0.7863038941234862
2046,NZL,0.7863038941234862
2047,NZL,0.7863038941234862
2048,NZL,0.7863038941234862
2049,NZL,0.7863038941234862
2050,NZL,0.7863038941234862
2021,OMN,0.0915035065057571
2022,OMN,0.0915035065057571
2023,OMN,0.0915035065057571
2024,OMN,0.0915035065057571
2025,OMN,0.0915035065057571
2026,OMN,0.0915035065057571
2027,OMN,0.0915035065057571
2028,OMN,0.0915035065057571
2029,OMN,0.0915035065057571
2030,OMN,0.0915035065057571
2031,OMN,0.0915035065057571
2032,OMN,0.0915035065057571
2033,OMN,0.0915035065057571
2034,OMN,0.0915035065057571
2035,OMN,0.0915035065057571
2036,OMN,0.0915035065057571
2037,OMN,0.0915035065057571
2038,OMN,0.0915035065057571
2039,OMN,0.0915035065057571
2040,OMN,0.0915035065057571
2041,OMN,0.0915035065057571
2042,OMN,0.0915035065057571
2043,OMN,0.0915035065057571
2044,OMN,0.0915035065057571
2045,OMN,0.0915035065057571
2046,OMN,0.0915035065057571
2047,OMN,0.0915035065057571
2048,OMN,0.0915035065057571
2049,OMN,0.0915035065057571
2050,OMN,0.0915035065057571
2021,PAK,0.1208620572724656
2022,PAK,0.1208620572724656
2023,PAK,0.1208620572724656
2024,PAK,0.1208620572724656
2025,PAK,0.1208620572724656
2026,PAK,0.1208620572724656
2027,PAK,0.1208620572724656
2028,PAK,0.1208620572724656
2029,PAK,0.1208620572724656
2030,PAK,0.1208620572724656
2031,PAK,0.1208620572724656
2032,PAK,0.1208620572724656
2033,PAK,0.1208620572724656
2034,PAK,0.1208620572724656
2035,PAK,0.1208620572724656
2036,PAK,0.1208620572724656
2037,PAK,0.1208620572724656
2038,PAK,0.1208620572724656
2039,PAK,0.1208620572724656
2040,PAK,0.1208620572724656
2041,PAK,0.1208620572724656
2042,PAK,0.1208620572724656
2043,PAK,0.1208620572724656
2044,PAK,0.1208620572724656
2045,PAK,0.1208620572724656
2046,PAK,0.1208620572724656
2047,PAK,0.1208620572724656
2048,PAK,0.1208620572724656
2049,PAK,0.1208620572724656
2050,PAK,0.1208620572724656
2021,PAN,0.1186610687326302
2022,PAN,0.1186610687326302
2023,PAN,0.1186610687326302
2024,PAN,0.1186610687326302
2025,PAN,0.1186610687326302
2026,PAN,0.1186610687326302
2027,PAN,0.1186610687326302
2028,PAN,0.1186610687326302
2029,PAN,0.1186610687326302
2030,PAN,0.1186610687326302
2031,PAN,0.1186610687326302
2032,PAN,0.1186610687326302
2033,PAN,0.1186610687326302
2034,PAN,0.1186610687326302
2035,PAN,0.1186610687326302
2036,PAN,0.1186610687326302
2037,PAN,0.1186610687326302
2038,PAN,0.1186610687326302
2039,PAN,0.1186610687326302
2040,PAN,0.1186610687326302
2041,PAN,0.1186610687326302
2042,PAN,0.1186610687326302
2043,PAN,0.1186610687326302
2044,PAN,0.1186610687326302
2045,PAN,0.1186610687326302
2046,PAN,0.1186610687326302
2047,PAN,0.1186610687326302
2048,PAN,0.1186610687326302
2049,PAN,0.1186610687326302
2050,PAN,0.1186610687326302
2021,PER,0.0243544901345385
2022,PER,0.0243544901345385
2023,PER,0.0243544901345385
2024,PER,0.0243544901345385
2025,PER,0.0243544901345385
2026,PER,0.0243544901345385
2027,PER,0.0243544901345385
2028,PER,0.0243544901345385
2029,PER,0.0243544901345385
2030,PER,0.0243544901345385
2031,PER,0.0243544901345385
2032,PER,0.0243544901345385
2033,PER,0.0243544901345385
2034,PER,0.0243544901345385
2035,PER,0.0243544901345385
2036,PER,0.0243544901345385
2037,PER,0.0243544901345385
2038,PER,0.0243544901345385
2039,PER,0.0243544901345385
2040,PER,0.0243544901345385
2041,PER,0.0243544901345385
2042,PER,0.0243544901345385
2043,PER,0.0243544901345385
2044,PER,0.0243544901345385
2045,PER,0.0243544901345385
2046,PER,0.0243544901345385
2047,PER,0.0243544901345385
2048,PER,0.0243544901345385
2049,PER,0.0243544901345385
2050,PER,0.0243544901345385
2021,PHL,0.1096991050245276
2022,PHL,0.1096991050245276
2023,PHL,0.1096991050245276
2024,PHL,0.1096991050245276
2025,PHL,0.1096991050245276
2026,PHL,0.1096991050245276
2027,PHL,0.1096991050245276
2028,PHL,0.1096991050245276
2029,PHL,0.1096991050245276
2030,PHL,0.1096991050245276
2031,PHL,0.1096991050245276
2032,PHL,0.1096991050245276
2033,PHL,0.1096991050245276
2034,PHL,0.1096991050245276
2035,PHL,0.1096991050245276
2036,PHL,0.1096991050245276
2037,PHL,0.1096991050245276
2038,PHL,0.1096991050245276
2039,PHL,0.1096991050245276
2040,PHL,0.1096991050245276
2041,PHL,0.1096991050245276
2042,PHL,0.1096991050245276
2043,PHL,0.1096991050245276
2044,PHL,0.1096991050245276
2045,PHL,0.1096991050245276
2046,PHL,0.1096991050245276
2047,PHL,0.1096991050245276
2048,PHL,0.1096991050245276
2049,PHL,0.1096991050245276
2050,PHL,0.1096991050245276
2021,PLW,0.1096991050245276
2022,PLW,0.1096991050245276
2023,PLW,0.1096991050245276
2024,PLW,0.1096991050245276
2025,PLW,0.1096991050245276
2026,PLW,0.1096991050245276
2027,PLW,0.1096991050245276
2028,PLW,0.1096991050245276
2029,PLW,0.1096991050245276
2030,PLW,0.1096991050245276
2031,PLW,0.1096991050245276
2032,PLW,0.1096991050245276
2033,PLW,0.1096991050245276
2034,PLW,0.1096991050245276
2035,PLW,0.1096991050245276
2036,PLW,0.1096991050245276
2037,PLW,0.1096991050245276
2038,PLW,0.1096991050245276
2039,PLW,0.1096991050245276
2040,PLW,0.1096991050245276
2041,PLW,0.1096991050245276
2042,PLW,0.1096991050245276
2043,PLW,0.1096991050245276
2044,PLW,0.1096991050245276
2045,PLW,0.1096991050245276
2046,PLW,0.1096991050245276
2047,PLW,0.1096991050245276
2048,PLW,0.1096991050245276
2049,PLW,0.1096991050245276
2050,PLW,0.1096991050245276
2021,PNG,0.0
2022,PNG,0.0
2023,PNG,0.0
2024,PNG,0.0
2025,PNG,0.0
2026,PNG,0.0
2027,PNG,0.0
2028,PNG,0.0
2029,PNG,0.0
2030,PNG,0.0
2031,PNG,0.0
2032,PNG,0.0
2033,PNG,0.0
2034,PNG,0.0
2035,PNG,0.0
2036,PNG,0.0
2037,PNG,0.0
2038,PNG,0.0
2039,PNG,0.0
2040,PNG,0.0
2041,PNG,0.0
2042,PNG,0.0
2043,PNG,0.0
2044,PNG,0.0
2045,PNG,0.0
2046,PNG,0.0
2047,PNG,0.0
2048,PNG,0.0
2049,PNG,0.0
2050,PNG,0.0
2021,POL,0.0928617740922498
2022,POL,0.0928617740922498
2023,POL,0.0928617740922498
2024,POL,0.0928617740922498
2025,POL,0.0928617740922498
2026,POL,0.0928617740922498
2027,POL,0.0928617740922498
2028,POL,0.0928617740922498
2029,POL,0.0928617740922498
2030,POL,0.0928617740922498
2031,POL,0.0928617740922498
2032,POL,0.0928617740922498
2033,POL,0.0928617740922498
2034,POL,0.0928617740922498
2035,POL,0.0928617740922498
2036,POL,0.0928617740922498
2037,POL,0.0928617740922498
2038,POL,0.0928617740922498
2039,POL,0.0928617740922498
2040,POL,0.0928617740922498
2041,POL,0.0928617740922498
2042,POL,0.0928617740922498
2043,POL,0.0928617740922498
2044,POL,0.0928617740922498
2045,POL,0.0928617740922498
2046,POL,0.0928617740922498
2047,POL,0.0928617740922498
2048,POL,0.0928617740922498
2049,POL,0.0928617740922498
2050,POL,0.0928617740922498
2021,PRI,0.1186105210364713
2022,PRI,0.1186105210364713
2023,PRI,0.1186105210364713
2024,PRI,0.1186105210364713
2025,PRI,0.1186105210364713
2026,PRI,0.1186105210364713
2027,PRI,0.1186105210364713
2028,PRI,0.1186105210364713
2029,PRI,0.1186105210364713
2030,PRI,0.1186105210364713
2031,PRI,0.1186105210364713
2032,PRI,0.1186105210364713
2033,PRI,0.1186105210364713
2034,PRI,0.1186105210364713
2035,PRI,0.1186105210364713
2036,PRI,0.1186105210364713
2037,PRI,0.1186105210364713
2038,PRI,0.1186105210364713
2039,PRI,0.1186105210364713
2040,PRI,0.1186105210364713
2041,PRI,0.1186105210364713
2042,PRI,0.1186105210364713
2043,PRI,0.1186105210364713
2044,PRI,0.1186105210364713
2045,PRI,0.1186105210364713
2046,PRI,0.1186105210364713
2047,PRI,0.1186105210364713
2048,PRI,0.1186105210364713
2049,PRI,0.1186105210364713
2050,PRI,0.1186105210364713
2021,PRK,1.2166104659379313e-05
2022,PRK,1.2166104659379313e-05
2023,PRK,1.2166104659379313e-05
2024,PRK,1.2166104659379313e-05
2025,PRK,1.2166104659379313e-05
2026,PRK,1.2166104659379313e-05
2027,PRK,1.2166104659379313e-05
2028,PRK,1.2166104659379313e-05
2029,PRK,1.2166104659379313e-05
2030,PRK,1.2166104659379313e-05
2031,PRK,1.2166104659379313e-05
2032,PRK,1.2166104659379313e-05
2033,PRK,1.2166104659379313e-05
2034,PRK,1.2166104659379313e-05
2035,PRK,1.2166104659379313e-05
2036,PRK,1.2166104659379313e-05
2037,PRK,1.2166104659379313e-05
2038,PRK,1.2166104659379313e-05
2039,PRK,1.2166104659379313e-05
2040,PRK,1.2166104659379313e-05
2041,PRK,1.2166104659379313e-05
2042,PRK,1.2166104659379313e-05
2043,PRK,1.2166104659379313e-05
2044,PRK,1.2166104659379313e-05
2045,PRK,1.2166104659379313e-05
2046,PRK,1.2166104659379313e-05
2047,PRK,1.2166104659379313e-05
2048,PRK,1.2166104659379313e-05
2049,PRK,1.2166104659379313e-05
2050,PRK,1.2166104659379313e-05
2021,PRT,0.7828393766333995
2022,PRT,0.7828393766333995
2023,PRT,0.7828393766333995
2024,PRT,0.7828393766333995
2025,PRT,0.7828393766333995
2026,PRT,0.7828393766333995
2027,PRT,0.7828393766333995
2028,PRT,0.7828393766333995
2029,PRT,0.7828393766333995
2030,PRT,0.7828393766333995
2031,PRT,0.7828393766333995
2032,PRT,0.7828393766333995
2033,PRT,0.7828393766333995
2034,PRT,0.7828393766333995
2035,PRT,0.7828393766333995
2036,PRT,0.7828393766333995
2037,PRT,0.7828393766333995
2038,PRT,0.7828393766333995
2039,PRT,0.7828393766333995
2040,PRT,0.7828393766333995
2041,PRT,0.7828393766333995
2042,PRT,0.7828393766333995
2043,PRT,0.7828393766333995
2044,PRT,0.7828393766333995
2045,PRT,0.7828393766333995
2046,PRT,0.7828393766333995
2047,PRT,0.7828393766333995
2048,PRT,0.7828393766333995
2049,PRT,0.7828393766333995
2050,PRT,0.7828393766333995
2021,PRY,0.1537233641342884
2022,PRY,0.1537233641342884
2023,PRY,0.1537233641342884
2024,PRY,0.1537233641342884
2025,PRY,0.1537233641342884
2026,PRY,0.1537233641342884
2027,PRY,0.1537233641342884
2028,PRY,0.1537233641342884
2029,PRY,0.1537233641342884
2030,PRY,0.1537233641342884
2031,PRY,0.1537233641342884
2032,PRY,0.1537233641342884
2033,PRY,0.1537233641342884
2034,PRY,0.1537233641342884
2035,PRY,0.1537233641342884
2036,PRY,0.1537233641342884
2037,PRY,0.1537233641342884
2038,PRY,0.1537233641342884
2039,PRY,0.1537233641342884
2040,PRY,0.1537233641342884
2041,PRY,0.1537233641342884
2042,PRY,0.1537233641342884
2043,PRY,0.1537233641342884
2044,PRY,0.1537233641342884
2045,PRY,0.1537233641342884
2046,PRY,0.1537233641342884
2047,PRY,0.1537233641342884
2048,PRY,0.1537233641342884
2049,PRY,0.1537233641342884
2050,PRY,0.1537233641342884
2021,PYF,0.0
2022,PYF,0.0
2023,PYF,0.0
2024,PYF,0.0
2025,PYF,0.0
2026,PYF,0.0
2027,PYF,0.0
2028,PYF,0.0
2029,PYF,0.0
2030,PYF,0.0
2031,PYF,0.0
2032,PYF,0.0
2033,PYF,0.0
2034,PYF,0.0
2035,PYF,0.0
2036,PYF,0.0
2037,PYF,0.0
2038,PYF,0.0
2039,PYF,0.0
2040,PYF,0.0
2041,PYF,0.0
2042,PYF,0.0
2043,PYF,0.0
2044,PYF,0.0
2045,PYF,0.0
2046,PYF,0.0
2047,PYF,0.0
2048,PYF,0.0
2049,PYF,0.0
2050,PYF,0.0
2021,QAT,0.0905178695690559
2022,QAT,0.0905178695690559
2023,QAT,0.0905178695690559
2024,QAT,0.0905178695690559
2025,QAT,0.0905178695690559
2026,QAT,0.0905178695690559
2027,QAT,0.0905178695690559
2028,QAT,0.0905178695690559
2029,QAT,0.0905178695690559
2030,QAT,0.0905178695690559
2031,QAT,0.0905178695690559
2032,QAT,0.0905178695690559
2033,QAT,0.0905178695690559
2034,QAT,0.0905178695690559
2035,QAT,0.0905178695690559
2036,QAT,0.0905178695690559
2037,QAT,0.0905178695690559
2038,QAT,0.0905178695690559
2039,QAT,0.0905178695690559
2040,QAT,0.0905178695690559
2041,QAT,0.0905178695690559
2042,QAT,0.0905178695690559
2043,QAT,0.0905178695690559
2044,QAT,0.0905178695690559
2045,QAT,0.0905178695690559
2046,QAT,0.0905178695690559
2047,QAT,0.0905178695690559
2048,QAT,0.0905178695690559
2049,QAT,0.0905178695690559
