iso_alpha_3,year,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
SLB,2040,22852285.98,4699.94455250878,8035.501271343,107090.03524008,,999806.00477025,4.19564901429113e+35,135784.667090405,170290.230583271,3938.02886504331,5106.62743748662
SLB,2041,28902332.19,5283.15888793064,8695.73405484224,143798.307037432,,1200387.5191631,1.5352313086536198e+37,157982.038386076,207606.443428061,4683.44975809739,5643.21443399683
SLB,2042,36554102.58,5938.74406884684,9410.21452167665,193089.422937201,,1441209.78398571,5.61756992313268e+38,183808.120514832,253099.870763123,5569.96974586199,6236.18416223135
SLB,2043,46231646.87,6675.68056600279,10183.3999045387,259276.524309261,,1730345.91604573,2.0555268553609701e+40,213856.11625437,308562.410311256,6624.29716816721,6891.46112736339
SLB,2044,58471280.14,7504.06323334974,11020.1136623271,348151.209089036,,2077488.66434688,7.5213850667193e+41,248816.20208783,376178.623758366,7878.19592822531,7615.592361366
SLB,2045,73951304.64,8435.2395914337,11925.5755709331,467490.316422096,,2494275.34140273,2.75215247975603e+43,289491.380960898,458611.782394337,9369.44244919466,8415.81283600527
SLB,2046,93529600.24,9481.96527031776,12905.4342864196,627736.426710326,,2994677.94241159,1.00704101766339e+45,336815.926565204,559108.768195215,11142.963770964,9300.11774920777
SLB,2047,118291166.9,10658.5787413575,13965.8025837374,842911.62314314,,3595471.5303095,3.68486709481454e+46,391876.842797266,681627.96219653,13252.1910747943,10277.342407033
SLB,2048,149608253.8,11981.197731376,15113.2954908128,1131844.47197561,,4316796.58843574,1.3483309287591999e+48,455938.83129818,830995.157432357,15760.6694136873,11357.2504993709
SLB,2049,189216407.2,13467.9400097998,16355.0715559018,1519817.58652792,,5182834.19263407,4.93368212928764e+49,530473.340556884,1013093.63754788,18743.9721451039,12550.6316513492
SLB,2050,239310652.0,15139.1715731859,17698.8775056553,2040779.94239595,,6222616.63667379,1.80528524812912e+51,617192.363809752,1235095.90791271,22291.9777424753,13869.4092251089
SLE,2010,737675.163,3650.41003785054,10537.3337061804,684.816507963185,223041.83876903,56070.2185572399,4355674.93948436,9186.8493160042,6435.15015535168,348.611988843401,1643.42061378711
SLE,2011,1170578.619,1646.85007000905,8604.41746100976,22761.3199244647,87764.8360145727,64941.650212379,4931662.14296779,7386.81488293968,7272.15698380948,453.748188219341,1404.54674524051
SLE,2012,1262920.925,3382.02077752573,7480.20863526819,585.464046334889,63558.1923192547,62011.2024052801,11683806.8912878,7449.76894587817,7085.43660142445,275.662160599818,1418.93048286635
SLE,2013,1026844.482,3795.69732011418,6078.22658969515,623.856951829004,87866.3917965837,52850.3768043935,13674702.0639578,7350.16396331879,6747.39866017435,360.437010384962,1399.01330299926
SLE,2014,1196942.185,4222.0082315001,5659.32105798663,816.666802179764,47633.9600583845,51435.2024117633,43539635.1106708,10944.166421489,11235.0693517897,520.283891899684,2109.82622016003
SLE,2015,1198493.662,3328.11627524927,7053.93552475677,849.609175945908,62093.5357929829,60125.342640578,17580354.0485124,15884.7961128618,10236.7588746824,480.140137645521,2361.83838375755
SLE,2016,1163516.025,2565.5781606988,4537.55735764855,673.091652877646,15279.2461589411,43185.2277537436,11848574.8199579,12540.1562475967,7809.14355397215,305.245243101874,1974.98108951535
SLE,2017,1445945.095,4768.14922348621,5913.453678074,616.204243892494,35804.7187753553,59365.5874684124,14654959.4803293,11256.4525122681,8299.51970766418,385.406187223936,2153.7535596436
SLE,2018,1319134.356,3724.34704062767,8633.58386060932,744.35882176607,42695.6304168015,86369.6204503942,12542249.0712299,14290.9784538615,14649.2764791426,472.381206482676,2038.66518288265
SLE,2019,1396466.967,3626.60456606514,9904.75729475782,748.245404655942,42966.5455605666,88379.4550956756,12174693.4416477,16918.7450152821,27233.6383122467,513.110282355209,2533.51659299085
SLE,2020,1525927.879,3023.47540947939,9495.53797746446,904.443793569152,39744.6874207003,87219.7032545946,9519972.69372488,13763.9263937743,13480.8318442915,462.644462126114,2800.28655342022
SLE,2021,1525928.0,3023.475,9495.538,904.4438,39744.69,87219.7,9519973.0,13763.93,13480.83,462.6445,2800.287
SLE,2022,1666761.134,3248.90711310847,9674.42830506597,3781.25102649548,39979.3848188761,93024.1252708234,12165393.334067,14718.7193719735,15607.6953940306,494.791593056202,2996.22243508376
SLE,2023,1820592.242,3491.14758005502,9856.68879739742,15808.4552355526,40215.465524974,99214.8319978382,15545925.9151849,15739.741480152,18070.1155279641,529.172443548112,3205.86742733843
SLE,2024,1988620.951,3751.44964180362,10042.3829693239,66091.1574458704,40452.9403020424,105817.527009272,19865844.5250307,16831.5908199016,20921.0307447988,565.942265269799,3430.1812313151
SLE,2025,2172157.606,4031.15998171773,10231.5755093329,276310.431819502,40691.8173821553,112859.627909283,25386186.7633888,17999.1806019078,24221.7337652036,605.267057126324,3670.19022038439
SLE,2026,2372633.489,4331.72569268175,10424.3323246045,1155184.10756854,40932.1050459978,120370.376929199,32440527.6389659,19247.7648611225,28043.1874389488,647.324352542769,3926.99258302478
SLE,2027,2591611.98,4654.70176369524,10620.7205639709,4829532.90468111,41173.8116231528,128380.9623555,41455136.3425812,20582.9620993854,32467.5503974768,692.304020946345,4201.76334770914
SLE,2028,2830800.748,5001.75912467212,10820.8086413088,20191056.927273,41416.94549239,136924.648038768,52974734.2061657,22010.7805681096,37589.9434080955,740.409124939898,4495.75975938137
SLE,2029,3092065.068,5374.69329106491,11024.6662593716,84413707.8857525,41661.5150819563,146036.911521385,67695410.3111068,23537.6453047998,43520.4944051963,791.856837036559,4810.32703212393
SLE,2030,3377442.37,5775.43365303737,11232.3644340711,352912386.146371,41907.5288698677,155755.591357565,86506683.7212318,25170.4270450662,50386.7061652671,846.879420094186,5146.90450433816
SLE,2031,3689158.122,6206.05345724346,11443.9755192168,1475437525.66929,42154.9953842035,166121.044237453,110545254.014325,26916.473140234,58336.1975290849,905.725275875786,5507.03222460115
SLE,2032,4029643.192,6668.78053285366,11659.5732317214,6168431536.00807,42403.9232034019,177176.312567743,141263688.069137,28783.6406196753,67539.8771054867,968.660066469716,5892.35799833345
SLE,2033,4401552.797,7166.00881732033,11879.2326772801,25788653841.618,42654.3209565573,188967.303204715,180518193.610633,30780.3315466395,78195.6176891703,1035.96791363234,6304.64492752062
SLE,2034,4807787.217,7700.31074151104,12103.0303765351,107815846391.511,42906.1973237194,201542.978081845,230680783.362369,32915.5308266817,90532.5103899865,1107.95268146764,6745.77947798719
SLE,2035,5251514.407,8274.45053828485,12331.044291732,450750814854.81,43159.561036194,214955.557523591,294782607.49415,35198.8466388213,104815.789934583,1184.93934823448,7217.78011113605
SLE,2036,5736194.702,8891.39854336415,12563.353853879,1884475277914.92,43414.4208768459,229260.737089605,376697115.444362,37640.5536713673,121352.537031004,1267.27547347459,7722.80651964859
SLE,2037,6265607.805,9554.3465624879,12800.0399904172,7878515037663.09,43670.7856804034,244517.91884981,481374114.94645,40251.6393569687,140498.280393175,1355.33276708476,8263.16950940466
SLE,2038,6843882.262,10266.7243843493,13041.1851534129,32938080921582.5,43928.6643337641,260790.458050712,615138871.629355,43043.8533149404,162664.640364264,1449.50876741675,8841.34157283818
SLE,2039,7475527.654,11032.2175247477,13286.8733482804,137705794760852.0,44188.0657763035,278145.926197234,786074322.736549,46029.7602233518,188328.178471575,1550.2286359809,9459.96820210803
SLE,2040,8165469.768,11854.7862937556,13537.1901630462,575713137503788.0,44448.9990001846,296656.391642492,1004509500.8043,49222.7963587975,218040.64317234,1657.94707685563,10121.8799938489
SLE,2041,8919089.008,12738.6862845446,13792.2227981642,2406911178066709.0,44711.4730506696,316398.718850692,1283643681.03687,52637.3300582711,252440.832066899,1773.15038946809,10830.1056008886
SLE,2042,9742262.355,13688.4903898707,14052.0600968935,1.006268754647684e+16,44975.4970264337,337454.887575797,1640343967.42544,56288.7263752168,292268.325608719,1896.35866401339,11587.8855901944
SLE,2043,10641409.2,14709.1124601222,14316.7925762473,4.206955436525613e+16,45241.0800798801,359912.333281387,2096164512.95549,60193.4162207029,338379.387576599,2028.12812942359,12398.6872704563
SLE,2044,11623541.39,15805.8327253255,14586.5124585258,1.758821782269193e+17,45508.2314174576,383864.310215262,2678648961.82126,64368.970300846,391765.374158281,2169.05366448665,13266.2205571531
SLE,2045,12696317.93,16984.3251126312,14861.3137034425,7.353189517831839e+17,45776.9602999799,409410.278646484,3422994815.68338,68834.1781831969,453574.047428154,2319.77148345164,14194.4549476934
SLE,2046,13868104.7,18250.6866006084,15141.2920408564,3.074182764293088e+18,46047.2760429458,436656.317872835,4374180295.81181,73609.1328478782,525134.251444178,2480.96200824475,15187.6376843033
SLE,2047,15148039.7,19611.4687622124,15426.5450041199,1.28523814670607e+19,46319.1880168632,465715.566713702,5589682219.96807,78715.321103946,607984.481483188,2653.35294026263,16250.3131877672
SLE,2048,16546104.3,21073.7116596157,15717.1719640564,5.3732559850855e+19,46592.7056475733,496708.693317541,7142949125.83808,84175.7202778396,703905.960633525,2837.72254561095,17387.343850943
SLE,2049,18073201.07,22644.9802662574,16013.2741635762,2.2464225758668e+20,46867.8384165773,529764.396234772,9127839509.73917,90014.901609007,814960.934869037,3034.90316861941,18603.9322871945
SLE,2050,19741238.85,24333.4036045427,16314.9547529464,9.39172524698489e+20,47144.5958613653,565019.938836817,11664293367.8713,96259.1408179772,943537.009922264,3245.78498949521,19905.645135542
SLV,2010,3250455.176,46860.814186852,46765.789520453,4215.8402493807,0.0,342799.480075637,65414.7216675623,402064.480878729,140812.015192069,2022.34831920767,120468.085002017
SLV,2011,3893067.396,51101.3058689569,46471.3952234156,4755.5362763306,1380.25977958283,377642.479004978,48594.9445944486,446762.118046476,151188.591128214,1880.04995880028,120241.640059242
SLV,2012,5075105.111,59953.2608641289,51705.3605275259,4949.615179725,1630.34315906025,395227.089245284,52382.0089314762,476984.704540628,165725.443400848,2246.26158504234,123118.963190081
SLV,2013,5965458.924,53436.8790988678,52687.5556189262,4802.90810664844,0.0,461093.7009761,44490.7452472708,475402.402284056,175988.94785992,2483.45771845121,133433.214200865
SLV,2014,6156957.413,53507.426219532,54604.3516990477,4670.75686928133,1422.50362864183,411710.672808765,63475.8181464263,451404.50531181,174585.002522215,2371.97808979778,126860.686834221
SLV,2015,6270808.167,63860.6356247595,62564.0860174214,4850.22797342753,0.0,454694.771829416,46286.2291724209,516717.294788736,192688.623563331,2894.36460075465,135537.028549838
SLV,2016,6780525.672,62774.0764733532,70554.0525673035,5439.5646939778,1508.71573858184,488921.317581452,52112.8840560455,509102.946985872,200550.794308594,3189.68732307984,136312.736730274
SLV,2017,7061019.631,67726.4549433253,77457.1410833503,5444.62232709263,1728.28850397102,540670.793726652,73490.6204037136,549636.164840267,207914.297062672,2345.54950698173,138978.691114166
SLV,2018,5400697.352,60733.722558311,93226.9265936227,6234.19263835195,2028.94716121149,580229.131052459,78329.758594861,536396.831873262,208783.213786659,2153.27641877544,140670.504929068
SLV,2019,6099237.269,57053.8711792603,91221.5626382439,5893.27057727725,0.0,547339.903030655,54240.6933822808,544549.298329128,218368.578380171,2334.17669621676,134148.065059823
SLV,2020,6336705.947,64326.1192831146,90719.2433295998,5821.27029202642,560.083331646874,545519.857413516,46495.4777176006,552048.372609986,214829.978676142,2175.66975644922,123085.108589292
SLV,2021,6336706.0,64326.12,90719.24,5821.27,560.0833,545519.9,46495.48,552048.4,214830.0,2175.67,123085.1
SLV,2022,6832960.643,66740.5104137818,97156.734332802,6025.39215786481,inf,573147.23119998,46391.7688979952,570788.958169804,224258.757309972,2214.15404051064,123498.408540439
SLV,2023,7368079.118,69245.521574939,104051.037312643,6236.67183553739,inf,602173.722044243,46288.2891301476,590165.707877371,234101.337011651,2253.3188006957,123913.104933263
SLV,2024,7945105.017,71844.55480573,111434.564368451,6455.36001062024,inf,632670.231628662,46185.0401804518,610200.246114054,244375.901516714,2293.17632137179,124329.193838754
SLV,2025,8567320.29,74541.1390922589,119342.031148377,6681.71646121641,inf,664711.207639937,46082.0215340532,630914.903030964,255101.410373982,2333.73885633791,124746.679932842
SLV,2026,9238263.912,77338.9358761583,127810.616744804,6916.01007451803,inf,698374.868096333,45979.232677246,652332.766827776,266297.655255273,2375.01887614264,125165.567907159
SLV,2027,9961752.009,80241.744026121,136880.138501893,7158.51916621544,inf,733743.392292499,45876.6730974698,674477.709486437,277985.296476781,2417.0290719182,125585.862469091
SLV,2028,10741899.56,83253.5049960318,146593.239227595,7409.53181110641,inf,770903.121414501,45774.3422833078,697374.413378463,290185.90112334,2459.78235928214,126007.568341832
SLV,2029,11583143.82,86378.3081767017,156995.587690332,7669.34618529812,inf,809944.76931482,45672.2397244839,721048.39877549,302921.982845946,2503.29188230814,126430.690264433
SLV,2030,12490269.53,89620.3964484724,168136.093343063,7938.27092040838,inf,850963.643961834,45570.3649118601,745526.052293725,316217.04340597,2547.57101756703,126855.232991862
SLV,2031,13468436.14,92984.1719422301,180067.136284289,8216.6254701869,inf,894059.880104412,45468.7173374342,770834.656304016,330095.616042714,2592.63337823928,127281.201295052
SLV,2032,14523207.18,96474.2020166502,192844.813537251,8504.74048999211,inf,939338.683719568,45367.296494337,797002.419340312,344583.31074435,2638.49281830023,127708.599960955
SLV,2033,15660581.87,100095.22545979,206529.202805242,8802.95822957426,inf,986910.588839938,45266.1018768299,824058.507540408,359706.861505767,2685.16343677937,128137.4337926
SLV,2034,16887029.25,103852.158923451,221184.644943171,9111.63293963143,inf,1036891.72738804,45165.1329803026,852033.077154019,375494.175660538,2732.65958209493,128567.707609141
SLV,2035,18209524.98,107750.10359904,236880.04647348,9431.13129262134,inf,1089404.11267604,45064.3893012702,880957.308154421,391974.385378041,2780.99585646519,128999.426245918
SLV,2036,19635591.04,111794.352144009,253689.203568787,9761.832818329,inf,1144575.93726305,44963.8703373707,910863.438991104,409177.90142075,2830.18712039774,129432.594554504
SLV,2037,21173338.45,115990.395868261,271691.149024537,10104.1303547073,inf,1202541.88589717,44863.575587363,941784.802522202,427136.469260902,2880.24849725824,129867.217402765
SLV,2038,22831513.46,120343.932190288,290970.523853051,10458.4305145264,inf,1263443.46430619,44763.5045511238,973755.863166712,445883.227660098,2931.19537791993,130303.299674914
SLV,2039,24619547.26,124860.872373172,311617.975246123,10825.1541683862,inf,1327429.3446395,44663.6567296454,1006812.25531795,465452.769819918,2983.04342549538,130740.846271561
SLV,2040,26547609.68,129547.349550938,333730.582777295,11204.7369446652,inf,1394655.72840465,44564.0316250331,1040990.82306103,485881.2072164,3035.808580152,131179.862109776
SLV,2041,28626666.93,134409.727056166,357412.314847708,11597.6297470009,inf,1465286.72778448,44464.6287405031,1076329.66123864,507206.236236181,3089.50706401266,131620.352123137
SLV,2042,30868544.08,139454.607060175,382774.517521647,12004.2992899142,inf,1539494.76626564,44365.4475803793,1112868.1579109,529467.207737253,3144.15538614303,132062.32126179
SLV,2043,33285992.25,144688.839537491,409936.438050155,12425.2286532168,inf,1617460.99955659,44266.4876500916,1150647.03825663,552705.199662697,3199.77034762712,132505.774492504
SLV,2044,35892761.16,150119.531566803,439025.785544213,12860.9178558578,inf,1699375.7578226,44167.7484561727,1189708.40996491,576963.092841393,3256.36904673261,132950.716798723
SLV,2045,38703677.34,155754.056980994,470179.33143365,13311.8844498931,inf,1785439.0103173,44069.2295062562,1230095.81016759,602285.650115574,3313.96888416754,133397.153180628
SLV,2046,41734728.42,161600.066379393,503543.552534981,13778.6641352812,inf,1875860.85354502,43970.9303090742,1271854.25396505,628719.598941243,3372.58756843,133845.088655188
SLV,2047,45003154.13,167665.49751581,539275.319751758,14261.8113962377,inf,1970862.0241457,43872.8503744541,1315030.28459923,656313.717613867,3432.24312125242,134294.52825622
SLV,2048,48527544.28,173958.586076477,577542.635645519,14761.9001599028,inf,2070674.43775433,43774.989213317,1359672.0253299,685118.92527847,3492.95388314216,134745.477034443
SLV,2049,52327944.54,180487.876862523,618525.424345243,15279.5244781056,inf,2175541.75515039,43677.3463376748,1405829.23307211,715188.375890208,3554.73851902015,135197.940057537
SLV,2050,56425970.47,187262.235392164,662416.377509273,15815.2992330334,inf,2285719.97707947,43579.9212606281,1453553.35385427,746577.556298818,3617.61602395918,135651.922410198
SMR,2010,249.3497667,246.993067467242,392.262851491074,82.2148975204655,0.0,6860.1728411625,0.0,2300.46191731973,1133.73799459643,23.7219460348118,655.242795663421
SMR,2011,249.3497667,246.993067467242,392.262851491074,82.2148975204655,0.0,6860.1728411625,0.0,2300.46191731973,1133.73799459643,23.7219460348118,655.242795663421
SMR,2012,249.3497667,246.993067467242,392.262851491074,82.2148975204655,0.0,6860.1728411625,0.0,2300.46191731973,1133.73799459643,23.7219460348118,655.242795663421
SMR,2013,249.3497667,246.993067467242,392.262851491074,82.2148975204655,0.0,6860.1728411625,0.0,2300.46191731973,1133.73799459643,23.7219460348118,655.242795663421
SMR,2014,249.3497667,246.993067467242,392.262851491074,82.2148975204655,0.0,6860.1728411625,0.0,2300.46191731973,1133.73799459643,23.7219460348118,655.242795663421
SMR,2015,182.8995208,249.761926941644,350.361681255786,54.064557091004,0.0,7668.14997073455,0.0,2526.79608966548,1193.6316831588,25.4617435748549,611.426042901215
SMR,2016,84.81727221,262.921971114373,370.297367222297,62.998887367437,0.0,6699.13703407645,0.0,2347.8949925553,1204.47383874007,22.0908647832804,722.10726604576
SMR,2017,1006.101533,236.099737819356,402.452592127617,89.0755230024402,0.0,7048.4304256002,0.0,1752.39041388278,915.308546099684,25.3510976967287,680.424924155709
SMR,2018,38.45842299,183.843420877339,398.981782269828,104.427858391274,0.0,7471.8566474783,0.0,2439.52361539463,1155.48803046204,23.7560584470753,696.111790573315
SMR,2019,183.821851,296.119426944073,449.449305876199,110.87362768807,0.0,6972.48963073503,0.0,2782.07513498823,1226.52915445405,23.7866481000167,616.453990641809
SMR,2020,0.0,253.211921106668,382.034380194715,71.8489315825677,0.0,5300.97333835048,0.0,1954.09125743195,1106.99671466394,21.8852636069146,604.932759662719
SMR,2021,0.0,253.2119,382.0344,71.84893,0.0,5300.973,0.0,1954.091,1106.997,21.88526,604.9328
SMR,2022,0.0,258.437413925917,382.217377668086,72.7030528935759,,5193.39508097296,,1955.82369209888,1112.33983389984,21.7692001244972,601.687924309094
SMR,2023,0.0,263.770766368863,382.400442974425,73.5673293958045,,5088.00034768601,,1957.5579205755,1117.70845456701,21.6537557269326,598.460454218033
SMR,2024,0.0,269.214182783773,382.58359596099,74.4418802103567,,4984.74449457887,,1959.29368679216,1123.10298645932,21.5389235433608,595.250296362713
SMR,2025,0.0,274.769934552118,382.766836669777,75.3268274757997,,4883.58411522809,,1961.03099211238,1128.52355463526,21.4247003271455,592.05735787984
SMR,2026,0.0,280.440339929692,382.950165142801,76.2222947826548,,4784.47668409993,,1962.76983790088,1133.97028475691,21.3110828488677,588.881546404242
SMR,2027,0.0,286.227765013946,383.133581422097,77.1284071906581,,4687.38053867363,,1964.51022552359,1139.44330309282,21.1980678962343,585.722770066192
SMR,2028,0.0,292.134624731299,383.317085549721,78.0452912462257,,4592.25486192743,,1966.25215634766,1144.94273652101,21.0856522739873,582.580937488759
SMR,2029,0.0,298.163383844817,383.500677567748,78.9730750001272,,4499.05966517997,,1967.99563174145,1150.46871253184,20.9738328038136,579.455957785158
SMR,2030,0.0,304.316557982682,383.684357518273,79.9118880253691,,4407.75577128002,,1969.74065307451,1156.02135923099,20.8626063242548,576.347740556124
SMR,2031,0.0,310.5967146879,383.868125443412,80.8618614352911,,4318.30479813721,,1971.48722171765,1161.60080534243,20.7519696906184,573.256195887297
SMR,2032,0.0,317.006474489654,384.051981385302,81.8231279018766,,4230.66914258717,,1973.23533904284,1167.20718021143,20.6419197748883,570.181234346617
SMR,2033,0.0,323.548511996784,384.235925386099,82.7958216742819,,4144.81196458392,,1974.98500642333,1172.84061380752,20.5324534656367,567.122766981743
SMR,2034,0.0,330.22555701382,384.419957487978,83.7800785975852,,4060.6971717132,,1976.73622523353,1178.50123672751,20.4235676679359,564.080705317475
SMR,2035,0.0,337.04039568005,384.604077733136,84.7760361317586,,3978.28940402,,1978.48899684909,1184.18918019852,20.3152593032711,561.054961353197
SMR,2036,0.0,343.9958716321,384.788286163791,85.7838333708651,,3897.5540191441,,1980.2433226469,1189.90457608106,20.2075253094531,558.045447560331
SMR,2037,0.0,351.094887190498,384.972582822179,86.803611062485,,3818.45707775711,,1981.99920400504,1195.64755687203,20.1003626405318,555.052076879804
SMR,2038,0.0,358.340404570733,385.156967750557,87.835511627372,,3740.96532929524,,1983.75664230283,1201.41825570781,19.9937682667103,552.07476271953
SMR,2039,0.0,365.735447119299,385.341440991203,88.8796791793439,,3665.04619798144,,1985.51563892081,1207.21680636737,19.8877391742587,549.113418951906
SMR,2040,0.0,373.283100575253,385.526002586415,89.9362595454086,,3590.66776913134,,1987.27619524074,1213.04334327533,19.7822723654295,546.16795991132
SMR,2041,0.0,380.986514357803,385.710652578509,91.0054002861312,,3517.798775737,,1989.0383126456,1218.89800150514,19.6773648583725,543.238300391671
SMR,2042,0.0,388.848902880473,385.895391009826,92.087250716241,,3446.40858532297,,1990.80199251962,1224.78091678213,19.5730136870505,540.324355643908
SMR,2043,0.0,396.873546892384,386.080217922722,93.1819619254853,,3376.4671870691,,1992.56723624823,1230.69222548672,19.4692159011556,537.426041373573
SMR,2044,0.0,405.063794847217,386.265133359578,94.2896867997302,,3307.94517919471,,1994.33404521809,1236.63206465756,19.3659685660257,534.54327373837
SMR,2045,0.0,413.423064300427,386.450137362791,95.4105800423123,,3240.81375659865,,1996.10242081712,1242.60057199468,19.2632687625614,531.675969345732
SMR,2046,0.0,421.954843335288,386.635229974782,96.5447981956446,,3175.04469875039,,1997.87236443444,1248.59788586275,19.1611135871438,528.824045250413
SMR,2047,0.0,430.662692018375,386.82041123799,97.6924996630787,,3110.61035782667,,1999.64387746041,1254.62414529421,19.059500151552,525.987418952088
SMR,2048,0.0,439.550243885073,387.005681194875,98.8538447310274,,3047.48364708905,,2001.41696128662,1260.67948999256,18.9584255828818,523.166008392965
SMR,2049,0.0,448.621207455749,387.191039887917,100.02899559135,,2985.63802949719,,2003.19161730591,1266.76406033553,18.8578870234643,520.359731955413
SMR,2050,0.0,457.879367783214,387.376487359617,101.218116364004,,2925.04750655333,,2004.96784691234,1272.87799737841,18.7578816307849,517.568508459599
SOM,2010,1395021.017,1262.05597227109,7218.49991438767,911.764388027336,885.688522313869,49487.7501034563,10420.6319348917,9583.65625182445,8224.11403955852,998.278000247812,5214.27332479808
SOM,2011,1395021.017,1262.05597227109,7218.49991438767,911.764388027336,885.688522313869,49487.7501034563,10420.6319348917,9583.65625182445,8224.11403955852,998.278000247812,5214.27332479808
SOM,2012,1395021.017,1262.05597227109,7218.49991438767,911.764388027336,885.688522313869,49487.7501034563,10420.6319348917,9583.65625182445,8224.11403955852,998.278000247812,5214.27332479808
SOM,2013,1553536.272,531.888196021762,6244.78735003133,320.666330767675,680.407198739981,25839.3180016095,12961.6347233209,3849.68160144718,4899.47458033652,1781.53963674717,2056.44022964378
SOM,2014,1219807.54,507.685561812259,4040.43178770025,376.309955765073,0.0,21427.5180911836,7296.01433018337,4042.17133168794,4529.53363400588,1116.81703055268,2675.78080819456
SOM,2015,1508334.506,1344.0411684379,5401.51826619865,621.973391544629,2241.85421100497,34369.1331977521,8342.66095908817,7367.47999259236,5759.72710376266,916.751624487349,4556.78337146362
SOM,2016,2949039.395,1123.24934176624,5324.06343885001,1039.53214435674,591.693623688553,62283.0566560896,2508.09160168639,9219.93258092817,9301.3460258699,832.604665797984,5494.84802876349
SOM,2017,1702851.347,1846.08677113113,6473.89281348673,1475.37156732607,1963.56433159799,39491.4501720096,901.86030030655,10508.0601542768,8091.28688622165,709.503544082495,5619.33510909399
SOM,2018,1115201.177,1523.22414932159,9315.65297275041,1350.23012472371,719.963605465386,67728.9415210004,8706.11700302494,10986.1351109274,9272.70288816395,919.06260087462,5984.20849247295
SOM,2019,129631.038,1616.26111108381,9594.15459546467,1075.65398230443,477.490552457158,74760.6337437652,25599.7054702781,16517.0083039963,11260.5498759508,835.880665740339,7223.76295153157
SOM,2020,981766.8611,1604.01147859403,11353.4980906193,1034.37760743037,410.534655556918,70001.9494442403,17048.9710912455,14178.7809387394,12678.2913221568,874.06423369986,8103.02760722071
SOM,2021,981766.9,1604.011,11353.5,1034.378,410.5347,70001.95,17048.97,14178.78,12678.29,874.0642,8103.028
SOM,2022,1572066.417,1825.55543316366,12151.47234591,1131.82748630557,inf,78099.834881652,32171.9620892429,15699.975934104,13645.5440607436,895.325941201314,8930.21376675306
SOM,2023,2517290.834,2077.6993671199,13005.5295876527,1238.45775795385,inf,87134.4899469416,60709.5410849852,17384.376112151,14686.592017827,917.104877408341,9841.84158315952
SOM,2024,4030843.148,2364.66917504084,13919.613610629,1355.13374325491,inf,97214.2815643437,114560.882812362,19249.4901952202,15807.0637665982,939.413589466242,10846.531592404
SOM,2025,6454437.549,2691.2749726345,14897.943352738,1482.80185602948,inf,108460.112015646,216180.11989871,21314.7063998967,17013.0187192515,962.264964251102,11953.7839123853
SOM,2026,10335248.12,3062.99124409389,15945.0342768071,1622.49767241674,inf,121006.869661023,407938.932488548,23601.4930424811,18310.9785735934,985.672202114178,13174.0684666491
SOM,2027,16549444.15,3486.04860402349,17065.7192116272,1775.35433091972,inf,135005.04686043,769794.062089836,26133.6217062312,19707.9625818073,1009.64882450723,14518.9239855789
SOM,2028,26500002.56,3967.53823343335,18265.1706577841,1942.61172382492,inf,150622.545057521,1452626.48606212,28937.4143515033,21211.5255099495,1034.20868179332,16001.0671139799
SOM,2029,42433457.55,4515.53074033084,19548.9246612402,2125.62655455209,inf,168046.688677195,2741153.52654269,32042.0169375502,22829.7984934564,1059.36596124767,17634.5126567504
SOM,2030,67947099.82,5139.21143722112,20922.9063648512,2325.88334251411,inf,187486.471992527,5172646.05056645,35479.7024003257,24571.533009606,1085.13519525305,19434.7060996572
SOM,2031,108801135.7,5849.03430300405,22393.4573557541,2545.00646475248,inf,209175.065911162,9760951.69619606,39286.206135809,26446.1482047339,1111.53126969462,21418.6696583004
SOM,2032,174219167.1,6656.89720993788,23967.3649348448,2784.77333202391,inf,233372.614748881,18419234.0021098,43501.0974762603,28463.781832144,1138.56943255888,23605.163236273
SOM,2033,278970600.6,7576.34135278006,25651.8934434403,3047.12880621533,inf,260369.356536311,34757694.9240201,48168.1910209763,30635.3450761826,1166.26530274186,26014.8618144992
SOM,2034,446705131.8,8622.77822288635,27454.8177917114,3334.2009760339,inf,290489.10428535,65588903.2243616,53336.0020974056,32972.581558959,1194.63487907157,28670.5509491044
SOM,2035,715292128.8,9813.74793175076,29384.4593436367,3648.31841893584,inf,324093.129971448,123768398.208759,59058.2510872295,35488.1308488162,1223.69454954988,31597.3422263983
SOM,2036,1145370387.0,11169.2132139407,31449.7243241043,3992.02908931403,inf,361584.497818245,233555001.564229,65394.4218599749,38195.5968139992,1253.46110081921,34822.9107122658
SOM,2037,1834038527.0,12711.8940374304,33660.1449254279,4368.12098615497,inf,403412.898860246,440725900.513488,72410.3801191817,41109.6211911721,1283.95172785957,38377.756641232
SOM,2038,2936776923.0,14467.6484299869,36025.9233030044,4779.64476781059,inf,450080.044771808,831664139.421172,80179.0580889523,44245.9627666364,1315.1840439214,42295.493819672
SOM,2039,4702550447.0,16465.9059049248,38557.9786631728,5229.93849732363,inf,502145.685658824,1569377338.59821,88781.2126583301,47621.5825984544,1347.17609070007,46613.1674702412
